,,,-1.2500000E-6,1.0720000,
,,,-1.2400000E-6,1.0720000,
,,,-1.2300000E-6,1.0640000,
,,,-1.2199999E-6,1.0480001,
,,,-1.2099999E-6,1.0480001,
,,,-1.1999999E-6,1.0320001,
,,,-1.1899999E-6,1.0480001,
,,,-1.1799999E-6,1.0320001,
,,,-1.1699999E-6,1.0320001,
,,,-1.1599999E-6,1.0320001,
,,,-1.1499999E-6,1.0560000,
,,,-1.1400000E-6,1.0640000,
,,,-1.1300000E-6,1.0800000,
,,,-1.1200000E-6,1.0800000,
,,,-1.1100000E-6,1.0640000,
,,,-1.1000000E-6,1.0400001,
,,,-1.0900000E-6,1.0560000,
,,,-1.0799999E-6,1.0480001,
,,,-1.0699999E-6,1.0320001,
,,,-1.0599999E-6,1.0320001,
,,,-1.0499999E-6,1.0240000,
,,,-1.0399999E-6,1.0320001,
,,,-1.0299999E-6,1.0400001,
,,,-1.0199999E-6,1.0480001,
,,,-1.0099999E-6,1.0720000,
,,,-1.000000E-6,1.0960001,
,,,-989.999989542E-9,1.0720000,
,,,-979.999981610E-9,1.0640000,
,,,-969.999973677E-9,1.0560000,
,,,-959.999965744E-9,1.0480001,
,,,-949.999957811E-9,1.0400001,
,,,-939.999949878E-9,1.0400001,
,,,-929.999941945E-9,1.0320001,
,,,-919.999934013E-9,1.0320001,
,,,-909.999926080E-9,1.0320001,
,,,-899.999918147E-9,1.0400001,
,,,-889.999967058E-9,1.0480001,
,,,-879.999959125E-9,1.0560000,
,,,-869.999951192E-9,1.0640000,
,,,-859.999943259E-9,1.0720000,
,,,-849.999935326E-9,1.0640000,
,,,-839.999927393E-9,1.0480001,
,,,-829.999919461E-9,1.0480001,
,,,-819.999968371E-9,1.0480001,
,,,-809.999960438E-9,1.0320001,
,,,-799.999952505E-9,1.0400001,
,,,-789.999944573E-9,1.0240000,
,,,-779.999936640E-9,1.0240000,
,,,-769.999928707E-9,1.0480001,
,,,-759.999920774E-9,1.0720000,
,,,-749.999969685E-9,1.0720000,
,,,-739.999961752E-9,1.0800000,
,,,-729.999953819E-9,1.0640000,
,,,-719.999945886E-9,1.0720000,
,,,-709.999937953E-9,1.0640000,
,,,-699.999930021E-9,1.0400001,
,,,-689.999922088E-9,1.0400001,
,,,-679.999970998E-9,1.0240000,
,,,-669.999963065E-9,1.0320001,
,,,-659.999955133E-9,1.0320001,
,,,-649.999947200E-9,1.0320001,
,,,-639.999939267E-9,1.0400001,
,,,-629.999931334E-9,1.0640000,
,,,-619.999923401E-9,1.0720000,
,,,-609.999972312E-9,1.0720000,
,,,-599.999964379E-9,1.0560000,
,,,-589.999956446E-9,1.0640000,
,,,-579.999948513E-9,1.0480001,
,,,-569.999940581E-9,1.0400001,
,,,-559.999932648E-9,1.0320001,
,,,-549.999924715E-9,1.0240000,
,,,-539.999973626E-9,1.0240000,
,,,-529.999965693E-9,1.0240000,
,,,-519.999957760E-9,1.0400001,
,,,-509.999949827E-9,1.0400001,
,,,-499.999941894E-9,1.0720000,
,,,-489.999933961E-9,1.0720000,
,,,-479.999926029E-9,1.0640000,
,,,-469.999946517E-9,1.0720000,
,,,-459.999938585E-9,1.0560000,
,,,-449.999959073E-9,1.0480001,
,,,-439.999951141E-9,1.0400001,
,,,-429.999943208E-9,1.0400001,
,,,-419.999935275E-9,1.0400001,
,,,-409.999955764E-9,1.0320001,
,,,-399.99994783E-9,1.0240000,
,,,-389.99993990E-9,1.0400001,
,,,-379.99996039E-9,1.0560000,
,,,-369.99995245E-9,1.0720000,
,,,-359.99994452E-9,1.0800000,
,,,-349.99993659E-9,1.0640000,
,,,-339.99995708E-9,1.0640000,
,,,-329.99994914E-9,1.0560000,
,,,-319.99994121E-9,1.0480001,
,,,-309.99996170E-9,1.0400001,
,,,-299.99995377E-9,1.0320001,
,,,-289.99994584E-9,1.0240000,
,,,-279.99993790E-9,1.0320001,
,,,-269.99995839E-9,1.0320001,
,,,-259.99995046E-9,1.0400001,
,,,-249.99994253E-9,1.0720000,
,,,-239.99996301E-9,1.0720000,
,,,-229.99995508E-9,1.0800000,
,,,-219.99994715E-9,1.0720000,
,,,-209.99995343E-9,1.0560000,
,,,-199.99994549E-9,1.0480001,
,,,-189.99995177E-9,1.0400001,
,,,-179.99994384E-9,1.0320001,
,,,-169.99995012E-9,1.0160000,
,,,-159.99995640E-9,1.0320001,
,,,-149.99994846E-9,1.0320001,
,,,-139.9999547E-9,1.0400001,
,,,-129.9999468E-9,1.0400001,
,,,-119.9999531E-9,1.0640000,
,,,-109.9999523E-9,1.0640000,
,,,-99.999951431E-9,1.0880001,
,,,-89.999950603E-9,1.0640000,
,,,-79.999949776E-9,1.0640000,
,,,-69.999948948E-9,1.0480001,
,,,-59.999948121E-9,1.0480001,
,,,-49.99995085E-9,1.0400001,
,,,-39.99995357E-9,1.0320001,
,,,-29.99995274E-9,1.0240000,
,,,-19.9999519E-9,1.0320001,
,,,-9.999951978E-9,1.0400001,
,,,47.96163404E-15,1.0480001,
,,,10.0000479E-9,1.0560000,
,,,20.0000478E-9,1.0720000,
,,,30.00004867E-9,1.0720000,
,,,40.00004594E-9,1.0640000,
,,,50.00004677E-9,1.0480001,
,,,60.000047597E-9,1.0480001,
,,,70.000048424E-9,1.0400001,
,,,80.000049252E-9,1.0400001,
,,,90.000050079E-9,1.0400001,
,,,100.0000509E-9,1.0320001,
,,,110.0000446E-9,1.0320001,
,,,120.0000526E-9,1.0400001,
,,,130.0000463E-9,1.0560000,
,,,140.0000542E-9,1.0720000,
,,,150.00004794E-9,1.0800000,
,,,160.00004166E-9,1.0720000,
,,,170.00004959E-9,1.0640000,
,,,180.00004331E-9,1.0560000,
,,,190.00005125E-9,1.0480001,
,,,200.00004497E-9,1.0240000,
,,,210.00005290E-9,1.0400001,
,,,220.00004662E-9,1.0400001,
,,,230.00004035E-9,1.0320001,
,,,240.00004828E-9,1.0400001,
,,,250.00005621E-9,1.0400001,
,,,260.00003572E-9,1.0560000,
,,,270.00004366E-9,1.0720000,
,,,280.00005159E-9,1.0800000,
,,,290.00005952E-9,1.0800000,
,,,300.00003903E-9,1.0720000,
,,,310.00004697E-9,1.0560000,
,,,320.00005490E-9,1.0560000,
,,,330.00003441E-9,1.0480001,
,,,340.00004234E-9,1.0400001,
,,,350.00005028E-9,1.0320001,
,,,360.00005821E-9,1.0320001,
,,,370.00003772E-9,1.0400001,
,,,380.00004565E-9,1.0560000,
,,,390.00005359E-9,1.0640000,
,,,400.00003310E-9,1.0720000,
,,,410.000041029E-9,1.0800000,
,,,420.000048962E-9,1.0800000,
,,,430.000056895E-9,1.0640000,
,,,440.000036406E-9,1.0560000,
,,,450.000044339E-9,1.0400001,
,,,460.000052271E-9,1.0400001,
,,,470.000031783E-9,1.0400001,
,,,480.000039715E-9,1.0320001,
,,,490.000047648E-9,1.0320001,
,,,500.000055581E-9,1.0320001,
,,,510.000063514E-9,1.0480001,
,,,520.000071447E-9,1.0640000,
,,,530.000022536E-9,1.0720000,
,,,540.000030469E-9,1.0720000,
,,,550.000038402E-9,1.0720000,
,,,560.000046335E-9,1.0640000,
,,,570.000054267E-9,1.0560000,
,,,580.000062200E-9,1.0480001,
,,,590.000070133E-9,1.0400001,
,,,600.000021223E-9,1.0320001,
,,,610.000029155E-9,1.0320001,
,,,620.000037088E-9,1.0240000,
,,,630.000045021E-9,1.0320001,
,,,640.000052954E-9,1.0560000,
,,,650.000060887E-9,1.0720000,
,,,660.000068819E-9,1.0720000,
,,,670.000019909E-9,1.0720000,
,,,680.000027842E-9,1.0720000,
,,,690.000035775E-9,1.0640000,
,,,700.000043707E-9,1.0480001,
,,,710.000051640E-9,1.0480001,
,,,720.000059573E-9,1.0480001,
,,,730.000067506E-9,1.0240000,
,,,740.000018595E-9,1.0320001,
,,,750.000026528E-9,1.0320001,
,,,760.000034461E-9,1.0240000,
,,,770.000042394E-9,1.0560000,
,,,780.000050327E-9,1.0640000,
,,,790.000058259E-9,1.0800000,
,,,800.000066192E-9,1.0720000,
,,,810.000017282E-9,1.0640000,
,,,820.000025215E-9,1.0400001,
,,,830.000033147E-9,1.0480001,
,,,840.000041080E-9,1.0400001,
,,,850.000049013E-9,1.0320001,
,,,860.000056946E-9,1.0320001,
,,,870.000064879E-9,1.0320001,
,,,880.000015968E-9,1.0320001,
,,,890.000023901E-9,1.0400001,
,,,900.000031834E-9,1.0560000,
,,,910.000039767E-9,1.0800000,
,,,920.000047699E-9,1.0800000,
,,,930.000055632E-9,1.0800000,
,,,940.000063565E-9,1.0640000,
,,,950.000014655E-9,1.0480001,
,,,960.000079431E-9,1.0480001,
,,,970.000087364E-9,1.0480001,
,,,980.000095296E-9,1.0480001,
,,,989.999989542E-9,1.0400001,
,,,1.000000E-6,1.0320001,
,,,1.0100000E-6,1.0320001,
,,,1.0200000E-6,1.0320001,
,,,1.0300000E-6,1.0480001,
,,,1.0400000E-6,1.0720000,
,,,1.0500000E-6,1.0800000,
,,,1.0600000E-6,1.0640000,
,,,1.0700001E-6,1.0640000,
,,,1.0800001E-6,1.0560000,
,,,1.0900001E-6,1.0480001,
,,,1.1000001E-6,1.0320001,
,,,1.1100001E-6,1.0320001,
,,,1.1200001E-6,1.0320001,
,,,1.1300000E-6,1.0160000,
,,,1.1400000E-6,1.0320001,
,,,1.1500000E-6,1.0480001,
,,,1.1600000E-6,1.0720000,
,,,1.1700000E-6,1.0720000,
,,,1.1800000E-6,1.0720000,
,,,1.1900000E-6,1.0640000,
,,,1.2000000E-6,1.0560000,
,,,1.2100001E-6,1.0560000,
,,,1.2200001E-6,1.0480001,
,,,1.2300001E-6,1.0480001,
,,,1.2400001E-6,1.0480001,
,,,1.2500001E-6,1.0240000,
,,,1.2600001E-6,1.0400001,
,,,1.2700000E-6,1.0320001,
,,,1.2800000E-6,1.0480001,
,,,1.2900000E-6,1.0640000,
,,,1.3000000E-6,1.0640000,
,,,1.3100000E-6,1.0720000,
,,,1.3200000E-6,1.0640000,
,,,1.3300000E-6,1.0560000,
,,,1.3400000E-6,1.0400001,
,,,1.3500000E-6,1.0400001,
,,,1.3600001E-6,1.0400001,
,,,1.3700001E-6,1.0400001,
,,,1.3800001E-6,1.0240000,
,,,1.3900001E-6,1.0240000,
,,,1.4000001E-6,1.0480001,
,,,1.4100001E-6,1.0560000,
,,,1.4200000E-6,1.0720000,
,,,1.4300000E-6,1.0720000,
,,,1.4400000E-6,1.0720000,
,,,1.4500000E-6,1.0640000,
,,,1.4600000E-6,1.0640000,
,,,1.4700000E-6,1.0640000,
,,,1.4800000E-6,1.0400001,
,,,1.4900000E-6,1.0400001,
,,,1.5000001E-6,1.0400001,
,,,1.5100001E-6,1.0320001,
,,,1.5200001E-6,1.0320001,
,,,1.5300001E-6,1.0400001,
,,,1.5400001E-6,1.0560000,
,,,1.5500001E-6,1.0640000,
,,,1.5600000E-6,1.0800000,
,,,1.5700000E-6,1.0640000,
,,,1.5800000E-6,1.0560000,
,,,1.5900000E-6,1.0480001,
,,,1.6000000E-6,1.0400001,
,,,1.6100000E-6,1.0400001,
,,,1.6200000E-6,1.0320001,
,,,1.6300000E-6,1.0240000,
,,,1.6400001E-6,1.0240000,
,,,1.6500001E-6,1.0240000,
,,,1.6600001E-6,1.0400001,
,,,1.6700001E-6,1.0640000,
,,,1.6800001E-6,1.0720000,
,,,1.6900001E-6,1.0720000,
,,,1.7000000E-6,1.0640000,
,,,1.7100000E-6,1.0640000,
,,,1.7200000E-6,1.0480001,
,,,1.7300000E-6,1.0480001,
,,,1.7400000E-6,1.0480001,
,,,1.7500000E-6,1.0320001,
,,,1.7600000E-6,1.0400001,
,,,1.7700000E-6,1.0240000,
,,,1.7800000E-6,1.0400001,
,,,1.7900001E-6,1.0640000,
,,,1.8000001E-6,1.0640000,
,,,1.8100001E-6,1.0720000,
,,,1.8200001E-6,1.0720000,
,,,1.8300001E-6,1.0720000,
,,,1.8400000E-6,1.0560000,
,,,1.8500000E-6,1.0480001,
,,,1.8600000E-6,1.0400001,
,,,1.8700000E-6,1.0480001,
,,,1.8800000E-6,1.0320001,
,,,1.8900000E-6,1.0240000,
,,,1.9000000E-6,1.0240000,
,,,1.9100000E-6,1.0320001,
,,,1.9199999E-6,1.0560000,
,,,1.9300001E-6,1.0720000,
,,,1.9399999E-6,1.0800000,
,,,1.9500001E-6,1.0720000,
,,,1.9600000E-6,1.0640000,
,,,1.9700001E-6,1.0640000,
,,,1.9800000E-6,1.0560000,
,,,1.9900001E-6,1.0480001,
,,,2.0000000E-6,1.0320001,
,,,2.0100001E-6,1.0400001,
,,,2.0200000E-6,1.0320001,
,,,2.0300001E-6,1.0400001,
,,,2.0400000E-6,1.0400001,
,,,2.0500001E-6,1.0560000,
,,,2.0600000E-6,1.0720000,
,,,2.0699999E-6,1.0720000,
,,,2.0800001E-6,1.0640000,
,,,2.0900000E-6,1.0560000,
,,,2.1000001E-6,1.0560000,
,,,2.1100000E-6,1.0560000,
,,,2.1200001E-6,1.0400001,
,,,2.1300000E-6,1.0400001,
,,,2.1400001E-6,1.0320001,
,,,2.1500000E-6,1.0320001,
,,,2.1600001E-6,1.0320001,
,,,2.1700000E-6,1.0400001,
,,,2.1800001E-6,1.0560000,
,,,2.1900000E-6,1.0640000,
,,,2.1999999E-6,1.0720000,
,,,2.2100000E-6,1.0720000,
,,,2.2199999E-6,1.0720000,
,,,2.2300001E-6,1.0560000,
,,,2.2400000E-6,1.0480001,
,,,2.2500001E-6,1.0560000,
,,,2.2600000E-6,1.0320001,
,,,2.2700001E-6,1.0320001,
,,,2.2800000E-6,1.0320001,
,,,2.2900001E-6,1.0320001,
,,,2.3000000E-6,1.0480001,
,,,2.3100001E-6,1.0720000,
,,,2.3200000E-6,1.0720000,
,,,2.3300001E-6,1.0720000,
,,,2.3400000E-6,1.0720000,
,,,2.3499999E-6,1.0560000,
,,,2.3600001E-6,1.0560000,
,,,2.3699999E-6,1.0400001,
,,,2.3800001E-6,1.0320001,
,,,2.3900000E-6,1.0400001,
,,,2.4000001E-6,1.0240000,
,,,2.4100000E-6,1.0320001,
,,,2.4200001E-6,1.0160000,
,,,2.4300000E-6,1.0400001,
,,,2.4400001E-6,1.0560000,
,,,2.4500000E-6,1.0640000,
,,,2.4600001E-6,1.0640000,
,,,2.4700000E-6,1.0720000,
,,,2.4799999E-6,1.0640000,
,,,2.4900000E-6,1.0560000,
,,,2.4999999E-6,1.0400001,
,,,2.5100001E-6,1.0400001,
,,,2.5200000E-6,1.0320001,
,,,2.5300001E-6,1.0320001,
,,,2.5400000E-6,1.0160000,
,,,2.5500001E-6,1.0400001,
,,,2.5600000E-6,1.0640000,
,,,2.5700001E-6,1.0640000,
,,,2.5800000E-6,1.0720000,
,,,2.5900001E-6,1.0640000,
,,,2.6000000E-6,1.0560000,
,,,2.6100001E-6,1.0560000,
,,,2.6200000E-6,1.0480001,
,,,2.6299999E-6,1.0400001,
,,,2.6400000E-6,1.0240000,
,,,2.6499999E-6,1.0320001,
,,,2.6600001E-6,1.0320001,
,,,2.6700000E-6,1.0320001,
,,,2.6800001E-6,1.0400001,
,,,2.6900000E-6,1.0560000,
,,,2.7000001E-6,1.0800000,
,,,2.7100000E-6,1.0720000,
,,,2.72000011E-6,1.0640000,
,,,2.73000001E-6,1.0640000,
,,,2.74000013E-6,1.0560000,
,,,2.75000002E-6,1.0560000,
,,,2.76000014E-6,1.0480001,
,,,2.77000004E-6,1.0400001,
,,,2.77999993E-6,1.0320001,
,,,2.79000005E-6,1.0240000,
,,,2.79999995E-6,1.0240000,
,,,2.81000007E-6,1.0400001,
,,,2.81999996E-6,1.0560000,
,,,2.83000008E-6,1.0720000,
,,,2.83999998E-6,1.0720000,
,,,2.85000010E-6,1.0720000,
,,,2.86000000E-6,1.0640000,
,,,2.87000012E-6,1.0560000,
,,,2.88000001E-6,1.0560000,
,,,2.89000013E-6,1.0480001,
,,,2.90000003E-6,1.0320001,
,,,2.90999992E-6,1.0320001,
,,,2.92000004E-6,1.0400001,
,,,2.92999994E-6,1.0400001,
,,,2.94000006E-6,1.0480001,
,,,2.94999995E-6,1.0640000,
,,,2.96000007E-6,1.0880001,
,,,2.96999997E-6,1.0800000,
,,,2.98000009E-6,1.0640000,
,,,2.98999998E-6,1.0560000,
,,,3.00000011E-6,1.0560000,
,,,3.01000000E-6,1.0480001,
,,,3.02000012E-6,1.0480001,
,,,3.03000002E-6,1.0320001,
,,,3.04000014E-6,1.0400001,
,,,3.05000003E-6,1.0320001,
,,,3.05999993E-6,1.0480001,
,,,3.07000005E-6,1.0560000,
,,,3.07999994E-6,1.0720000,
,,,3.09000006E-6,1.0800000,
,,,3.09999996E-6,1.0800000,
,,,3.11000008E-6,1.0640000,
,,,3.11999997E-6,1.0560000,
,,,3.13000010E-6,1.0480001,
,,,3.13999999E-6,1.0400001,
,,,3.15000011E-6,1.0480001,
,,,3.16000001E-6,1.0240000,
,,,3.17000013E-6,1.0240000,
,,,3.18000002E-6,1.0240000,
,,,3.18999992E-6,1.0480001,
,,,3.20000004E-6,1.0560000,
,,,3.20999993E-6,1.0720000,
,,,3.22000005E-6,1.0800000,
,,,3.22999995E-6,1.0720000,
,,,3.24000007E-6,1.0720000,
,,,3.24999996E-6,1.0560000,
,,,3.26000008E-6,1.0400001,
,,,3.26999998E-6,1.0480001,
,,,3.28000010E-6,1.0240000,
,,,3.29000000E-6,1.0400001,
,,,3.30000012E-6,1.0320001,
,,,3.31000001E-6,1.0240000,
,,,3.32000013E-6,1.0480001,
,,,3.33000003E-6,1.0720000,
,,,3.33999992E-6,1.0720000,
,,,3.35000004E-6,1.0800000,
,,,3.35999994E-6,1.0720000,
,,,3.37000006E-6,1.0560000,
,,,3.37999995E-6,1.0560000,
,,,3.39000007E-6,1.0640000,
,,,3.39999997E-6,1.0400001,
,,,3.41000009E-6,1.0240000,
,,,3.41999998E-6,1.0240000,
,,,3.43000011E-6,1.0320001,
,,,3.44000000E-6,1.0320001,
,,,3.45000012E-6,1.0400001,
,,,3.46000002E-6,1.0640000,
,,,3.47000014E-6,1.0720000,
,,,3.48000003E-6,1.0640000,
,,,3.48999993E-6,1.0640000,
,,,3.50000005E-6,1.0560000,
,,,3.50999994E-6,1.0480001,
,,,3.52000006E-6,1.0480001,
,,,3.52999996E-6,1.0320001,
,,,3.54000008E-6,1.0400001,
,,,3.54999997E-6,1.0320001,
,,,3.56000010E-6,1.0240000,
,,,3.56999999E-6,1.0320001,
,,,3.58000011E-6,1.0400001,
,,,3.59000001E-6,1.0640000,
,,,3.60000013E-6,1.0800000,
,,,3.61000002E-6,1.0800000,
,,,3.61999992E-6,1.0720000,
,,,3.63000004E-6,1.0560000,
,,,3.63999993E-6,1.0560000,
,,,3.65000005E-6,1.0480001,
,,,3.65999995E-6,1.0400001,
,,,3.67000007E-6,1.0320001,
,,,3.67999996E-6,1.0320001,
,,,3.69000009E-6,1.0320001,
,,,3.69999998E-6,1.0320001,
,,,3.71000010E-6,1.0640000,
,,,3.72000000E-6,1.0800000,
,,,3.73000012E-6,1.0720000,
,,,3.74000001E-6,1.0800000,
,,,3.75000013E-6,1.0560000,
,,,3.76000003E-6,1.0640000,
,,,3.76999992E-6,1.0560000,
,,,3.78000004E-6,1.0400001,
,,,3.78999994E-6,1.0320001,
,,,3.80000006E-6,1.0320001,
,,,3.80999995E-6,1.0320001,
,,,3.82000007E-6,1.0320001,
,,,3.82999997E-6,1.0480001,
,,,3.83999986E-6,1.0560000,
,,,3.85000021E-6,1.0640000,
,,,3.86000011E-6,1.0720000,
,,,3.87000000E-6,1.0720000,
,,,3.87999989E-6,1.0640000,
,,,3.89000024E-6,1.0560000,
,,,3.90000014E-6,1.0640000,
,,,3.91000003E-6,1.0400001,
,,,3.91999993E-6,1.0400001,
,,,3.92999982E-6,1.0320001,
,,,3.94000017E-6,1.0320001,
,,,3.95000006E-6,1.0400001,
,,,3.95999996E-6,1.0400001,
,,,3.96999985E-6,1.0640000,
,,,3.98000020E-6,1.0720000,
,,,3.99000010E-6,1.0720000,
,,,3.99999999E-6,1.0720000,
,,,4.00999988E-6,1.0720000,
,,,4.02000023E-6,1.0640000,
,,,4.03000013E-6,1.0480001,
,,,4.04000002E-6,1.0480001,
,,,4.04999992E-6,1.0400001,
,,,4.05999981E-6,1.0400001,
,,,4.07000016E-6,1.0240000,
,,,4.08000005E-6,1.0320001,
,,,4.08999995E-6,1.0480001,
,,,4.09999984E-6,1.0640000,
,,,4.11000019E-6,1.0720000,
,,,4.12000009E-6,1.0800000,
,,,4.12999998E-6,1.0640000,
,,,4.13999987E-6,1.0560000,
,,,4.15000022E-6,1.0480001,
,,,4.16000012E-6,1.0400001,
,,,4.17000001E-6,1.0400001,
,,,4.17999991E-6,1.0320001,
,,,4.18999980E-6,1.0240000,
,,,4.20000015E-6,1.0400001,
,,,4.21000004E-6,1.0320001,
,,,4.21999994E-6,1.0640000,
,,,4.22999983E-6,1.0800000,
,,,4.24000018E-6,1.0880001,
,,,4.25000007E-6,1.0720000,
,,,4.25999997E-6,1.0720000,
,,,4.26999986E-6,1.0560000,
,,,4.28000021E-6,1.0480001,
,,,4.29000011E-6,1.0560000,
,,,4.30000000E-6,1.0480001,
,,,4.30999989E-6,1.0320001,
,,,4.32000024E-6,1.0320001,
,,,4.33000014E-6,1.0240000,
,,,4.34000003E-6,1.0400001,
,,,4.34999993E-6,1.0560000,
,,,4.35999982E-6,1.0720000,
,,,4.37000017E-6,1.0720000,
,,,4.38000006E-6,1.0720000,
,,,4.38999996E-6,1.0640000,
,,,4.39999985E-6,1.0560000,
,,,4.41000020E-6,1.0480001,
,,,4.42000010E-6,1.0400001,
,,,4.42999999E-6,1.0400001,
,,,4.43999988E-6,1.0320001,
,,,4.45000023E-6,1.0240000,
,,,4.46000013E-6,1.0320001,
,,,4.47000002E-6,1.0400001,
,,,4.47999992E-6,1.0560000,
,,,4.48999981E-6,1.0800000,
,,,4.50000016E-6,1.0720000,
,,,4.51000005E-6,1.0720000,
,,,4.51999995E-6,1.0640000,
,,,4.52999984E-6,1.0640000,
,,,4.54000019E-6,1.0480001,
,,,4.55000009E-6,1.0400001,
,,,4.55999998E-6,1.0400001,
,,,4.56999987E-6,1.0320001,
,,,4.58000022E-6,1.0240000,
,,,4.59000012E-6,1.0320001,
,,,4.60000001E-6,1.0400001,
,,,4.60999991E-6,1.0640000,
,,,4.61999980E-6,1.0640000,
,,,4.63000015E-6,1.0720000,
,,,4.64000004E-6,1.0720000,
